user_id,premium_start_date,premium_status,monthly_fee_rub,source,is_trial
u_003174,2026-06-09,active,199,experiment_prompt,1
u_003176,2026-06-30,active,199,marketplace,0
u_003188,2026-03-28,active,199,marketplace,0
u_003189,2026-03-24,active,199,marketplace,0
u_003191,2026-06-10,active,199,marketplace,0
u_003193,2026-07-30,active,199,marketplace,0
u_003198,2025-11-14,active,199,bank_card,1
u_003202,2026-03-19,active,199,marketplace,0
u_003207,2026-05-26,active,199,experiment_prompt,0
u_003212,2026-05-19,active,199,marketplace,0
u_003220,2026-04-25,active,199,marketplace,0
u_003222,2026-06-14,active,199,experiment_prompt,0
u_003229,2026-06-05,active,199,experiment_prompt,1
u_003242,2026-02-03,cancelled,199,marketplace,0
u_003248,2025-12-01,active,199,marketplace,0
u_003250,2026-03-01,cancelled,199,bank_card,0
u_003252,2026-03-24,active,199,bank_card,0
u_003257,2026-07-01,active,199,marketplace,1
u_003262,2025-10-11,active,199,partner,0
u_003267,2026-06-20,active,199,marketplace,0
u_003268,2026-05-30,active,199,bank_card,0
u_003270,2026-04-02,active,199,bank_card,0
u_003281,2026-04-02,active,199,promo,0
u_003291,2026-04-09,active,199,marketplace,1
u_003293,2026-06-15,active,199,bank_card,0
u_003300,2026-07-19,active,199,bank_card,0
u_003308,2025-10-24,active,199,bank_card,0
u_003309,2026-01-31,active,199,promo,0
u_003315,2026-06-17,active,199,marketplace,0
u_003316,2025-07-26,active,199,bank_card,0
u_003319,2026-05-10,active,199,bank_card,0
u_003321,2026-02-24,active,199,marketplace,0
u_003322,2025-11-13,active,199,marketplace,0
u_003325,2026-05-15,active,199,marketplace,0
u_003327,2026-05-25,active,199,experiment_prompt,0
u_003328,2026-06-24,cancelled,199,marketplace,0
u_003331,2026-04-29,active,199,marketplace,0
u_003333,2026-07-08,active,199,promo,1
u_003344,2026-03-30,active,199,bank_card,0
u_003349,2026-02-19,cancelled,199,marketplace,0
u_003354,2026-07-04,active,199,bank_card,1
u_003361,2026-05-06,active,199,marketplace,0
u_003367,2026-02-24,active,199,experiment_prompt,0
u_003379,2026-05-14,active,199,marketplace,0
u_003385,2026-06-13,active,199,marketplace,0
u_003397,2026-06-04,active,199,bank_card,0
u_003409,2026-04-06,active,199,promo,0
u_003411,2026-06-24,active,199,experiment_prompt,0
u_003426,2026-06-20,active,199,marketplace,0
u_003427,2026-06-06,active,199,marketplace,0
u_003431,2026-06-16,active,199,marketplace,0
u_003432,2026-01-04,active,199,experiment_prompt,0
u_003438,2025-03-02,active,199,marketplace,0
u_003439,2026-03-17,active,199,marketplace,0
u_003444,2026-04-28,active,199,promo,0
u_003449,2026-07-27,active,199,bank_card,0
u_003452,2025-12-22,active,199,marketplace,0
u_003453,2026-01-30,active,199,marketplace,0
u_003457,2026-06-09,active,199,promo,0
u_003460,2026-04-20,active,199,promo,0
u_003474,2026-06-14,active,199,marketplace,0
u_003495,2026-02-16,active,199,bank_card,1
u_003507,2025-11-24,active,199,marketplace,1
u_003509,2026-03-10,active,199,bank_card,0
u_003512,2026-06-06,active,199,marketplace,0
u_003515,2026-07-14,active,199,marketplace,1
u_003524,2026-06-29,active,199,bank_card,0
u_003526,2026-04-20,active,199,marketplace,1
u_003529,2026-04-03,active,199,partner,0
u_003531,2026-07-16,active,199,experiment_prompt,0
u_003550,2026-02-13,active,199,experiment_prompt,0
u_003552,2026-07-01,cancelled,199,marketplace,0
u_003558,2025-12-31,active,199,experiment_prompt,0
u_003562,2026-04-21,active,199,promo,0
u_003577,2026-05-17,active,199,experiment_prompt,1
u_003578,2026-05-06,active,199,marketplace,0
u_003581,2026-04-26,active,199,bank_card,0
u_003583,2026-02-11,active,199,promo,0
u_003588,2026-06-11,active,199,experiment_prompt,0
u_003590,2025-12-21,active,199,marketplace,1
u_003592,2026-01-31,active,199,experiment_prompt,0
u_003605,2026-06-17,active,199,bank_card,1
u_003610,2026-03-07,active,199,marketplace,0
u_003615,2026-03-27,active,199,marketplace,0
u_003643,2026-05-22,active,199,experiment_prompt,0
u_003651,2026-06-02,active,199,experiment_prompt,0
u_003655,2026-02-18,active,199,marketplace,0
u_003663,2026-04-10,active,199,promo,1
u_003669,2026-06-20,active,199,experiment_prompt,0
u_003672,2026-07-14,active,199,promo,1
u_003674,2026-02-16,active,199,experiment_prompt,0
u_003675,2025-11-26,active,199,marketplace,0
u_003682,2025-12-23,active,199,promo,0
u_003686,2026-06-02,active,199,marketplace,0
u_003696,2025-12-13,active,199,bank_card,0
u_003709,2026-04-27,active,199,bank_card,0
u_003713,2026-04-03,active,199,marketplace,0
u_003714,2026-06-13,active,199,experiment_prompt,0
u_003722,2026-06-28,active,199,bank_card,0
u_003723,2026-02-14,active,199,marketplace,1
u_003730,2026-06-27,active,199,bank_card,0
u_003742,2026-03-23,active,199,marketplace,0
u_003744,2026-03-18,active,199,experiment_prompt,0
u_003745,2025-03-22,active,199,bank_card,0
u_003747,2026-07-27,active,199,bank_card,0
u_003752,2026-06-10,cancelled,199,marketplace,0
u_003762,2025-12-04,active,199,promo,0
u_003763,2026-06-05,active,199,marketplace,0
u_003764,2026-04-11,active,199,marketplace,0
u_003765,2026-04-22,active,199,experiment_prompt,0
u_003779,2026-03-10,active,199,partner,0
u_003781,2026-04-29,active,199,marketplace,0
u_003782,2026-07-19,active,199,bank_card,1
u_003793,2026-03-06,active,199,marketplace,0
u_003801,2026-05-02,active,199,promo,0
u_003816,2026-05-27,active,199,marketplace,0
u_003820,2026-05-31,active,199,marketplace,0
u_003821,2026-06-02,active,199,marketplace,0
u_003827,2026-05-19,active,199,marketplace,0
u_003828,2026-05-18,active,199,marketplace,0
u_003831,2026-02-06,active,199,experiment_prompt,1
u_003836,2026-06-27,active,199,bank_card,0
u_003840,2025-12-26,active,199,marketplace,1
u_003845,2025-04-16,active,199,marketplace,0
u_003846,2026-06-24,active,199,marketplace,0
u_003853,2026-02-23,active,199,marketplace,0
u_003858,2025-05-11,active,199,bank_card,1
u_003862,2026-06-24,active,199,marketplace,0
u_003876,2026-07-28,active,199,marketplace,0
u_003877,2026-03-12,active,199,marketplace,1
u_003881,2026-07-13,active,199,marketplace,1
u_003883,2026-05-29,active,199,experiment_prompt,0
u_003887,2026-05-22,active,199,marketplace,1
u_003889,2026-06-26,active,199,promo,0
u_003904,2026-03-11,active,199,partner,1
u_003907,2025-12-21,active,199,marketplace,0
u_003912,2026-06-21,active,199,experiment_prompt,1
u_003913,2026-06-17,cancelled,199,promo,1
u_003916,2026-07-01,active,199,experiment_prompt,0
u_003918,2026-03-13,active,199,experiment_prompt,0
u_003919,2026-03-01,active,199,promo,0
u_003923,2026-05-04,active,199,bank_card,0
u_003928,2026-05-14,cancelled,199,bank_card,0
u_003936,2026-01-11,active,199,promo,1
u_003938,2026-07-02,active,199,marketplace,0
u_003939,2026-07-04,active,199,marketplace,0
u_003945,2026-01-17,active,199,experiment_prompt,0
u_003947,2025-09-09,active,199,bank_card,0
u_003948,2026-03-20,active,199,partner,0
u_003950,2026-01-10,active,199,experiment_prompt,1
u_003951,2026-05-31,active,199,promo,0
u_003956,2026-06-06,cancelled,199,marketplace,0
u_003967,2026-04-06,active,199,promo,0
u_003968,2026-04-29,active,199,marketplace,0
u_003975,2026-06-21,active,199,marketplace,0
u_003980,2026-05-11,active,199,marketplace,0
u_003982,2026-06-17,active,199,marketplace,0
u_003989,2026-06-23,active,199,marketplace,0
u_003990,2025-12-23,active,199,experiment_prompt,1
u_003994,2026-06-13,active,199,experiment_prompt,0
u_003998,2026-06-04,active,199,marketplace,1
u_004000,2026-06-07,active,199,marketplace,0
u_004001,2026-06-20,active,199,experiment_prompt,0
u_004004,2026-05-21,cancelled,199,marketplace,0
u_004011,2026-03-16,active,199,bank_card,0
u_004020,2026-06-08,active,199,experiment_prompt,0
u_004026,2025-06-30,active,199,marketplace,0
u_004028,2026-01-02,active,199,promo,0
u_004038,2026-04-16,active,199,promo,0
u_004045,2026-06-14,active,199,marketplace,0
u_004056,2026-05-28,active,199,marketplace,0
u_004064,2026-04-01,active,199,promo,1
u_004081,2025-12-25,active,199,marketplace,0
u_004082,2026-06-16,active,199,experiment_prompt,1
u_004084,2026-04-06,active,199,promo,0
u_004085,2026-04-26,active,199,marketplace,0
u_004086,2025-10-03,active,199,bank_card,0
u_004093,2026-06-23,active,199,marketplace,0
u_004094,2026-07-01,active,199,marketplace,0
u_004102,2026-06-07,active,199,experiment_prompt,0
u_004115,2026-02-13,active,199,promo,0
u_004119,2026-04-25,active,199,bank_card,0
u_004120,2026-03-07,active,199,marketplace,0
u_004124,2026-05-08,active,199,marketplace,0
u_004131,2025-12-27,active,199,partner,0
u_004136,2026-03-20,active,199,marketplace,0
u_004139,2026-03-19,active,199,marketplace,0
u_004140,2026-06-29,active,199,bank_card,0
u_004144,2025-12-28,active,199,bank_card,1
u_004163,2026-01-09,active,199,bank_card,0
u_004166,2026-06-16,active,199,promo,1
u_004168,2026-06-13,active,199,marketplace,0
u_004170,2026-03-27,active,199,experiment_prompt,0
u_004179,2026-04-25,active,199,experiment_prompt,0
u_004182,2026-07-22,active,199,marketplace,1
u_004184,2026-03-16,active,199,experiment_prompt,0
u_004187,2026-03-08,active,199,promo,0
u_004189,2026-05-25,active,199,marketplace,0
u_004190,2026-04-24,active,199,experiment_prompt,0
u_004200,2026-05-16,cancelled,199,marketplace,0
u_004206,2026-05-13,active,199,experiment_prompt,0
u_004213,2026-02-12,active,199,experiment_prompt,0
u_004214,2024-11-10,active,199,marketplace,0
u_004225,2025-12-26,active,199,marketplace,0
u_004232,2026-03-14,active,199,bank_card,0
u_004240,2026-06-03,active,199,bank_card,0
u_004248,2026-02-18,active,199,marketplace,0
u_004250,2026-05-07,active,199,promo,0
u_004259,2025-11-16,active,199,partner,0
u_004280,2026-01-24,active,199,bank_card,0
u_004284,2026-02-25,active,199,partner,0
u_004289,2026-03-08,active,199,experiment_prompt,0
u_004290,2026-07-18,active,199,marketplace,1
u_004296,2026-02-28,active,199,bank_card,0
u_004308,2025-10-20,active,199,experiment_prompt,0
u_004309,2026-06-02,active,199,bank_card,1
u_004317,2025-11-23,active,199,experiment_prompt,1
u_004322,2026-01-29,active,199,experiment_prompt,0
u_004324,2026-01-22,cancelled,199,promo,1
u_004332,2026-05-18,active,199,partner,0
u_004340,2026-06-07,active,199,marketplace,0
u_004343,2026-05-25,active,199,bank_card,0
u_004345,2026-04-08,active,199,marketplace,0
u_004348,2026-03-14,active,199,experiment_prompt,0
u_004352,2026-05-13,active,199,marketplace,0
u_004357,2025-10-19,active,199,experiment_prompt,0
u_004365,2026-05-16,active,199,marketplace,0
u_004373,2025-11-11,active,199,marketplace,0
u_004386,2025-12-08,active,199,marketplace,1
u_004388,2026-02-22,active,199,experiment_prompt,0
u_004393,2026-07-14,active,199,promo,0
u_004396,2026-05-20,active,199,marketplace,0
u_004413,2026-04-28,active,199,experiment_prompt,0
u_004416,2025-05-04,active,199,bank_card,0
u_004419,2026-07-06,active,199,marketplace,1
u_004436,2026-04-05,active,199,marketplace,0
u_004440,2025-02-11,active,199,bank_card,0
u_004446,2026-04-10,active,199,experiment_prompt,0
u_004447,2026-07-23,active,199,marketplace,1
u_004462,2026-03-19,active,199,bank_card,0
u_004467,2026-04-30,active,199,bank_card,0
u_004494,2025-02-21,active,199,marketplace,0
u_004505,2026-04-01,active,199,marketplace,0
u_004521,2026-05-28,active,199,partner,1
u_004526,2026-06-19,active,199,marketplace,0
u_004531,2026-04-28,active,199,experiment_prompt,0
u_004538,2026-06-30,active,199,bank_card,0
u_004539,2026-03-17,active,199,bank_card,1
u_004545,2026-05-07,active,199,marketplace,0
u_004550,2026-04-07,active,199,partner,0
u_004562,2025-12-10,active,199,bank_card,0
u_004593,2026-03-13,active,199,marketplace,0
u_004594,2026-03-01,active,199,partner,0
u_004611,2026-05-05,active,199,experiment_prompt,0
u_004614,2025-12-25,active,199,bank_card,0
u_004619,2026-07-05,active,199,marketplace,0
u_004622,2025-03-15,active,199,marketplace,0
u_004624,2026-05-02,active,199,marketplace,1
u_004626,2026-06-23,active,199,bank_card,0
u_004629,2025-01-19,active,199,bank_card,0
u_004630,2026-02-22,active,199,marketplace,1
u_004635,2026-05-28,active,199,marketplace,0
u_004640,2026-05-26,active,199,marketplace,0
u_004641,2026-06-30,active,199,experiment_prompt,0
u_004643,2026-01-08,cancelled,199,marketplace,0
u_004650,2026-06-28,active,199,marketplace,1
u_004653,2026-06-27,active,199,experiment_prompt,0
u_004656,2026-01-16,cancelled,199,experiment_prompt,0
u_004658,2026-05-09,active,199,experiment_prompt,0
u_004669,2026-05-30,active,199,bank_card,0
u_004672,2026-05-27,active,199,marketplace,0
u_004677,2025-07-22,active,199,bank_card,1
u_004682,2026-04-19,active,199,marketplace,1
u_004683,2026-04-24,active,199,promo,0
u_004685,2026-07-09,active,199,experiment_prompt,0
u_004695,2026-06-24,active,199,partner,0
u_004703,2026-03-03,active,199,marketplace,1
u_004722,2026-05-03,active,199,marketplace,1
u_004726,2026-05-18,active,199,promo,0
u_004731,2026-07-09,active,199,experiment_prompt,0
u_004732,2026-06-23,active,199,promo,0
u_004736,2026-01-27,active,199,marketplace,0
u_004741,2026-02-03,active,199,experiment_prompt,0
u_004742,2026-06-26,active,199,marketplace,1
u_004743,2026-06-30,active,199,bank_card,1
u_004744,2026-01-23,active,199,marketplace,0
u_004753,2026-06-18,active,199,marketplace,0
u_004760,2026-07-13,active,199,experiment_prompt,0
u_004764,2026-05-12,active,199,promo,0
u_004771,2026-07-30,active,199,experiment_prompt,1
u_004791,2026-06-17,active,199,experiment_prompt,0
u_004814,2026-03-19,active,199,bank_card,0
u_004836,2026-05-29,active,199,marketplace,0
u_004837,2026-05-14,active,199,marketplace,0
u_004838,2026-05-05,active,199,marketplace,1
u_004845,2026-06-30,active,199,partner,0
u_004847,2025-12-19,active,199,bank_card,0
u_004852,2026-04-17,active,199,marketplace,0
u_004855,2025-07-21,active,199,bank_card,0
u_004862,2026-05-24,active,199,bank_card,1
u_004870,2026-06-12,active,199,marketplace,0
u_004877,2026-05-06,active,199,experiment_prompt,0
u_004883,2025-12-08,active,199,marketplace,0
u_004890,2026-06-12,active,199,marketplace,0
u_004894,2026-04-30,active,199,experiment_prompt,0
u_004897,2025-12-18,active,199,promo,1
u_004907,2026-06-02,active,199,marketplace,1
u_004915,2024-12-06,active,199,marketplace,0
u_004916,2026-05-11,active,199,marketplace,0
u_004917,2025-08-22,active,199,promo,0
u_004922,2026-02-23,active,199,marketplace,0
u_004926,2026-05-05,active,199,promo,1
u_004928,2026-03-24,active,199,bank_card,0
u_004931,2026-01-13,cancelled,199,experiment_prompt,0
u_004940,2025-11-12,active,199,bank_card,0
u_004949,2026-06-09,active,199,marketplace,0
u_004961,2026-06-30,active,199,promo,0
u_004964,2026-05-31,active,199,marketplace,0
u_004965,2025-07-06,active,199,marketplace,1
u_004981,2025-05-13,active,199,marketplace,0
u_004992,2026-03-16,active,199,experiment_prompt,0
u_004995,2025-08-13,cancelled,199,bank_card,0
u_004999,2026-01-28,active,199,partner,0
u_005009,2026-03-14,active,199,marketplace,0
u_005024,2025-10-03,active,199,experiment_prompt,0
u_005026,2026-07-26,active,199,marketplace,1
u_005029,2026-04-08,active,199,bank_card,0
u_005031,2026-07-25,active,199,marketplace,0
u_005034,2026-05-06,active,199,bank_card,0
u_005037,2026-02-11,active,199,experiment_prompt,0
u_005048,2026-05-26,active,199,experiment_prompt,1
u_005049,2026-06-04,active,199,marketplace,0
u_005065,2026-07-26,active,199,bank_card,0
u_005066,2026-06-08,active,199,experiment_prompt,1
u_005085,2025-07-25,active,199,marketplace,0
u_005087,2026-05-31,active,199,promo,0
u_005093,2026-05-09,active,199,marketplace,1
u_005102,2025-11-28,active,199,experiment_prompt,0
u_005103,2025-09-21,active,199,marketplace,0
u_005108,2026-05-09,active,199,marketplace,0
u_005111,2026-05-31,active,199,marketplace,1
u_005115,2026-06-15,active,199,experiment_prompt,0
u_005116,2025-12-21,active,199,experiment_prompt,0
u_005119,2026-07-15,active,199,marketplace,1
u_005128,2026-04-30,active,199,marketplace,0
u_005133,2026-07-16,active,199,marketplace,1
u_005137,2026-06-25,active,199,marketplace,1
u_005145,2025-07-21,active,199,marketplace,0
u_005146,2025-08-19,active,199,marketplace,1
u_005159,2026-05-06,active,199,partner,0
u_005168,2026-06-15,active,199,marketplace,1
u_005179,2026-04-08,active,199,marketplace,0
u_005185,2026-03-21,cancelled,199,marketplace,0
u_005187,2026-06-28,active,199,marketplace,0
u_005190,2026-02-21,active,199,experiment_prompt,0
u_005191,2026-03-14,active,199,promo,0
u_005195,2026-06-15,active,199,marketplace,0
u_005197,2025-12-19,active,199,marketplace,0
u_005198,2026-05-08,active,199,experiment_prompt,0
u_005204,2026-06-10,active,199,experiment_prompt,0
u_005206,2025-10-19,active,199,experiment_prompt,1
u_005213,2026-05-12,cancelled,199,bank_card,0
u_005220,2026-04-08,active,199,marketplace,0
u_005229,2026-03-18,active,199,marketplace,0
u_005241,2026-06-30,active,199,marketplace,1
u_005243,2026-05-23,active,199,promo,1
u_005246,2026-04-09,active,199,promo,0
u_005253,2025-10-04,active,199,experiment_prompt,0
u_005257,2025-12-22,active,199,experiment_prompt,0
u_005259,2026-05-20,active,199,bank_card,0
u_005265,2025-10-29,active,199,bank_card,0
u_005268,2026-05-29,active,199,marketplace,0
u_005269,2025-02-25,active,199,bank_card,0
u_005278,2026-07-20,active,199,marketplace,0
u_005280,2026-06-10,active,199,bank_card,0
u_005282,2026-03-08,active,199,marketplace,0
u_005287,2025-12-05,active,199,marketplace,0
u_005288,2026-06-13,active,199,bank_card,0
u_005300,2026-02-11,active,199,marketplace,0
u_005303,2026-05-03,active,199,marketplace,0
u_005309,2026-03-29,active,199,marketplace,0
u_005314,2026-02-20,active,199,marketplace,0
u_005316,2026-06-02,active,199,marketplace,0
u_005320,2026-06-12,active,199,bank_card,0
u_005321,2026-01-18,active,199,experiment_prompt,1
u_005324,2026-04-23,active,199,marketplace,0
u_005332,2026-04-17,active,199,marketplace,0
u_005337,2026-01-26,active,199,promo,0
u_005338,2026-05-29,active,199,marketplace,0
u_005346,2026-05-27,active,199,marketplace,0
u_005349,2026-05-29,active,199,experiment_prompt,0
u_005363,2026-01-22,active,199,marketplace,0
u_005366,2026-03-18,active,199,experiment_prompt,1
u_005367,2026-07-02,active,199,marketplace,1
u_005368,2025-11-05,active,199,promo,0
u_005369,2025-10-16,active,199,bank_card,0
u_005376,2026-02-26,active,199,marketplace,1
u_005381,2026-03-13,active,199,marketplace,0
u_005382,2026-04-07,active,199,marketplace,0
u_005402,2026-04-27,active,199,marketplace,0
u_005405,2026-03-20,active,199,partner,0
u_005407,2025-10-30,active,199,marketplace,0
u_005408,2026-05-31,active,199,marketplace,0
