user_id,registration_date,region,device,age_group,traffic_source,is_premium,is_bot_candidate
u_000454,2026-02-06,Siberia,android,18-24,push,0,0
u_000455,2025-11-23,Saint Petersburg,android,45-54,direct,1,0
u_000456,2026-06-17,Moscow,android,25-34,email,0,0
u_000457,2026-04-04,Central Russia,android,25-34,email,0,0
u_000458,2026-05-07,Saint Petersburg,android,35-44,direct,0,0
u_000459,2026-03-23,Volga,android,25-34,organic,0,0
u_000460,2026-06-07,South,ios,25-34,paid_ads,0,0
u_000461,2025-12-28,Moscow,android,25-34,email,0,0
u_000462,2025-04-16,Moscow,ios,35-44,organic,0,0
u_000463,2026-03-13,Central Russia,android,25-34,organic,1,0
u_000464,2024-07-15,Central Russia,android,45-54,paid_ads,0,0
u_000465,2024-09-06,Moscow,android,25-34,affiliate,0,0
u_000466,2024-10-30,Far East,android,25-34,push,0,0
u_000467,2025-05-28,Moscow,android,55+,organic,1,0
u_000468,2025-09-16,Central Russia,android,55+,organic,0,0
u_000469,2026-05-22,Central Russia,web,45-54,organic,0,0
u_000470,2026-06-06,Saint Petersburg,android,35-44,direct,0,0
u_000471,2026-03-09,Central Russia,ios,18-24,organic,0,0
u_000472,2026-06-01,Far East,web,35-44,paid_ads,0,0
u_000473,2026-02-01,South,android,25-34,organic,0,0
u_000474,2026-03-23,Moscow,web,25-34,organic,0,0
u_000475,2024-12-29,Ural,android,35-44,push,0,0
u_000476,2024-01-21,Central Russia,ios,35-44,direct,0,0
u_000477,2024-09-21,Moscow,android,25-34,direct,1,0
u_000478,2025-12-18,Moscow,android,18-24,paid_ads,0,0
u_000479,2026-02-06,Volga,ios,25-34,push,0,0
u_000480,2026-03-02,Siberia,web,35-44,paid_ads,0,0
u_000481,2026-03-22,Siberia,android,25-34,email,0,0
u_000482,2025-10-10,Siberia,android,35-44,email,1,0
u_000483,2023-05-07,Ural,ios,25-34,affiliate,0,0
u_000484,2026-06-25,Central Russia,ios,18-24,paid_ads,1,0
u_000485,2025-12-27,Volga,android,35-44,push,0,0
u_000486,2025-08-14,Ural,android,45-54,push,0,0
u_000487,2026-01-04,Ural,ios,35-44,paid_ads,1,0
u_000488,2026-05-05,Central Russia,android,45-54,organic,0,0
u_000489,2026-06-06,Volga,ios,18-24,organic,0,0
u_000490,2025-04-03,Far East,android,35-44,affiliate,1,0
u_000491,2025-10-26,Saint Petersburg,web,18-24,paid_ads,0,0
u_000492,2026-02-14,South,web,18-24,organic,0,0
u_000493,2026-06-15,Central Russia,android,35-44,organic,0,0
u_000494,2026-04-06,Central Russia,android,55+,organic,0,0
u_000495,2026-04-21,Ural,android,55+,affiliate,0,0
u_000496,2026-03-07,Ural,android,45-54,push,0,0
u_000497,2026-02-21,Volga,android,25-34,paid_ads,1,0
u_000498,2025-11-09,Central Russia,android,25-34,email,0,0
u_000499,2025-04-20,Central Russia,web,45-54,organic,0,0
u_000500,2026-02-09,Ural,android,45-54,push,1,0
u_000501,2025-09-25,Volga,ios,45-54,email,0,0
u_000502,2026-02-07,Central Russia,android,25-34,paid_ads,0,0
u_000503,2026-03-01,Siberia,android,18-24,push,0,0
u_000504,2026-04-27,Far East,android,35-44,organic,0,0
u_000505,2025-09-21,Moscow,web,35-44,affiliate,0,0
u_000506,2026-06-05,Moscow,web,45-54,push,0,0
u_000507,2026-02-22,Central Russia,ios,25-34,organic,0,0
u_000508,2026-02-19,Moscow,android,25-34,email,1,0
u_000509,2025-06-29,Siberia,android,45-54,push,0,0
u_000510,2026-05-19,Moscow,android,45-54,affiliate,1,0
u_000511,2026-06-23,Far East,ios,25-34,push,1,0
u_000512,2026-02-02,Volga,ios,25-34,paid_ads,0,1
u_000513,2026-06-13,Far East,ios,25-34,email,0,0
u_000514,2025-07-01,Moscow,android,45-54,push,0,0
u_000515,2025-10-21,Central Russia,android,35-44,push,0,0
u_000516,2026-06-23,Moscow,android,25-34,organic,1,0
u_000517,2025-08-03,Ural,ios,18-24,direct,0,0
u_000518,2026-05-23,South,ios,35-44,paid_ads,0,0
u_000519,2026-06-07,Siberia,android,35-44,organic,0,0
u_000520,2026-06-05,Moscow,android,25-34,push,0,0
u_000521,2025-07-02,Saint Petersburg,web,25-34,paid_ads,0,0
u_000522,2025-02-12,Central Russia,android,25-34,push,0,0
u_000523,2026-07-01,Central Russia,web,35-44,paid_ads,0,0
u_000524,2026-03-05,Central Russia,android,45-54,direct,0,0
u_000525,2026-04-23,Saint Petersburg,web,45-54,email,0,0
u_000526,2026-06-09,South,ios,35-44,organic,0,0
u_000527,2026-04-17,Moscow,android,35-44,paid_ads,0,0
u_000528,2026-06-25,Siberia,android,25-34,direct,1,0
u_000529,2024-11-18,Central Russia,android,25-34,organic,0,0
u_000530,2026-05-04,Saint Petersburg,android,35-44,paid_ads,0,0
u_000531,2025-05-21,Siberia,ios,25-34,organic,0,0
u_000532,2026-06-15,Moscow,ios,25-34,push,0,0
u_000533,2026-05-16,Ural,android,25-34,organic,0,0
u_000534,2024-07-23,Moscow,android,18-24,direct,1,0
u_000535,2026-01-31,Ural,android,25-34,organic,0,0
u_000536,2026-06-19,Ural,web,35-44,organic,1,0
u_000537,2026-05-18,Central Russia,android,45-54,push,0,0
u_000538,2026-05-14,South,web,25-34,organic,0,0
u_000539,2025-08-07,Central Russia,web,45-54,paid_ads,0,0
u_000540,2026-03-08,Moscow,android,25-34,organic,0,0
u_000541,2026-01-06,Central Russia,ios,25-34,push,1,0
u_000542,2025-09-09,South,web,18-24,organic,0,0
u_000543,2025-11-08,Siberia,android,45-54,direct,0,0
u_000544,2025-08-03,Siberia,android,25-34,affiliate,0,0
u_000545,2025-12-30,Ural,ios,45-54,organic,0,0
u_000546,2024-10-02,Central Russia,android,45-54,paid_ads,0,0
u_000547,2025-12-15,Volga,ios,55+,paid_ads,0,0
u_000548,2026-03-01,Moscow,android,18-24,affiliate,1,0
u_000549,2025-10-13,Moscow,android,35-44,email,0,0
u_000550,2025-02-08,Volga,android,18-24,paid_ads,0,0
u_000551,2026-06-20,Volga,android,25-34,organic,0,0
u_000552,2026-06-01,Moscow,android,25-34,paid_ads,1,0
u_000553,2025-12-06,Far East,web,25-34,paid_ads,0,0
u_000554,2026-05-15,Volga,android,45-54,direct,0,0
u_000555,2024-10-28,Ural,web,25-34,paid_ads,0,0
u_000556,2026-06-11,Central Russia,android,18-24,organic,0,0
u_000557,2025-05-08,Central Russia,android,35-44,affiliate,0,0
u_000558,2026-06-16,Volga,ios,35-44,push,0,0
u_000559,2026-06-18,Ural,android,25-34,push,0,0
u_000560,2025-11-16,Moscow,android,35-44,push,0,0
u_000561,2025-11-20,Volga,ios,25-34,paid_ads,0,0
u_000562,2026-04-24,Moscow,android,25-34,organic,0,0
u_000563,2024-11-18,Moscow,android,18-24,paid_ads,0,0
u_000564,2026-06-17,Moscow,ios,25-34,direct,0,0
u_000565,2024-01-12,Volga,android,25-34,paid_ads,0,0
u_000566,2025-08-31,Siberia,ios,25-34,organic,0,0
u_000567,2026-01-12,Moscow,android,35-44,direct,1,0
u_000568,2026-03-07,Volga,ios,45-54,organic,0,0
u_000569,2026-05-25,Central Russia,android,35-44,push,1,0
u_000570,2026-04-21,Siberia,android,25-34,direct,0,0
u_000571,2024-09-19,South,android,25-34,paid_ads,0,0
u_000572,2025-11-17,South,android,18-24,paid_ads,0,0
u_000573,2024-11-14,Ural,web,18-24,paid_ads,0,0
u_000574,2024-12-07,Far East,android,25-34,push,0,0
u_000575,2026-03-30,Volga,android,45-54,affiliate,0,0
u_000576,2026-03-26,Siberia,android,35-44,organic,0,0
u_000577,2025-11-13,Moscow,web,35-44,push,0,0
u_000578,2026-04-18,Ural,web,35-44,organic,0,0
u_000579,2026-04-17,Moscow,android,45-54,paid_ads,1,1
u_000580,2026-06-20,Saint Petersburg,android,25-34,push,0,0
u_000581,2025-12-19,Central Russia,android,25-34,paid_ads,0,0
u_000582,2026-03-27,South,android,25-34,email,0,0
u_000583,2026-06-30,Central Russia,android,35-44,organic,1,0
u_000584,2025-10-16,Moscow,android,18-24,direct,1,0
u_000585,2025-10-23,Central Russia,android,18-24,organic,0,0
u_000586,2025-10-06,Moscow,ios,18-24,affiliate,0,0
u_000587,2024-01-19,Central Russia,ios,25-34,organic,1,0
u_000588,2026-04-07,Siberia,android,25-34,paid_ads,0,0
u_000589,2025-05-29,Volga,android,25-34,paid_ads,0,0
u_000590,2026-05-14,Far East,android,25-34,direct,0,0
u_000591,2026-06-28,Volga,android,35-44,direct,0,0
u_000592,2026-03-29,Central Russia,ios,18-24,push,0,0
u_000593,2026-02-01,Far East,ios,35-44,organic,0,0
u_000594,2026-05-19,South,web,25-34,organic,0,0
u_000595,2025-02-12,Siberia,android,55+,organic,0,0
u_000596,2025-05-29,Ural,ios,45-54,push,0,0
u_000597,2025-10-06,Ural,android,18-24,push,0,0
u_000598,2026-06-02,Far East,ios,25-34,organic,0,0
u_000599,2025-10-27,Central Russia,android,25-34,organic,0,0
u_000600,2026-06-15,South,android,25-34,paid_ads,0,0
u_000601,2024-03-31,Central Russia,ios,18-24,direct,0,0
u_000602,2025-12-10,Saint Petersburg,android,55+,paid_ads,0,0
u_000603,2026-03-14,Ural,ios,35-44,push,0,0
u_000604,2025-06-25,South,android,25-34,paid_ads,1,0
u_000605,2026-03-03,Central Russia,ios,35-44,push,0,0
u_000606,2026-01-30,Ural,ios,35-44,paid_ads,0,0
u_000607,2025-06-14,Moscow,web,25-34,organic,0,0
u_000608,2026-03-27,South,android,35-44,organic,0,0
u_000609,2025-12-26,Siberia,ios,25-34,organic,0,0
u_000610,2026-06-17,Volga,android,55+,push,0,0
u_000611,2026-04-23,Siberia,ios,25-34,direct,0,0
u_000612,2026-02-27,Saint Petersburg,android,55+,organic,0,0
u_000613,2025-09-12,Saint Petersburg,web,45-54,direct,0,0
u_000614,2025-03-26,Moscow,android,45-54,email,0,0
u_000615,2025-07-07,Moscow,android,35-44,affiliate,0,0
u_000616,2025-11-01,Volga,android,45-54,direct,0,0
u_000617,2026-04-29,Central Russia,android,35-44,organic,1,0
u_000618,2025-06-23,Ural,android,25-34,email,0,0
u_000619,2026-03-23,Siberia,android,35-44,organic,0,0
u_000620,2026-04-10,Volga,android,25-34,paid_ads,1,0
u_000621,2026-03-12,Siberia,ios,35-44,organic,0,0
u_000622,2025-05-25,Saint Petersburg,android,45-54,paid_ads,0,0
u_000623,2024-11-20,Volga,web,25-34,direct,0,0
u_000624,2026-03-08,Moscow,android,55+,organic,0,0
u_000625,2025-07-24,Ural,android,45-54,push,0,0
u_000626,2024-08-06,Far East,android,35-44,organic,1,0
u_000627,2026-04-22,Volga,android,18-24,organic,0,0
u_000628,2025-12-16,Saint Petersburg,ios,25-34,direct,0,0
u_000629,2026-02-03,Saint Petersburg,android,25-34,push,1,0
u_000630,2025-06-15,Siberia,web,18-24,push,0,0
u_000631,2026-03-26,Moscow,android,45-54,organic,0,0
u_000632,2026-04-29,Moscow,android,35-44,organic,0,0
u_000633,2026-06-15,Moscow,ios,25-34,affiliate,0,0
u_000634,2024-06-12,South,ios,25-34,organic,0,0
u_000635,2026-03-14,Moscow,android,25-34,email,0,0
u_000636,2023-08-17,Volga,android,25-34,email,0,0
u_000637,2025-09-13,Volga,ios,18-24,paid_ads,0,0
u_000638,2026-02-13,South,android,55+,paid_ads,0,0
u_000639,2024-12-11,Moscow,android,45-54,paid_ads,0,0
u_000640,2025-11-11,South,android,18-24,paid_ads,0,0
u_000641,2026-03-16,Siberia,web,45-54,direct,0,0
u_000642,2026-02-07,Moscow,ios,25-34,paid_ads,1,0
u_000643,2025-05-30,Ural,android,45-54,organic,1,0
u_000644,2024-02-20,Saint Petersburg,ios,25-34,organic,1,0
u_000645,2023-11-26,Volga,web,25-34,organic,0,0
u_000646,2026-05-24,Siberia,ios,25-34,affiliate,0,0
u_000647,2025-10-08,South,web,45-54,paid_ads,0,0
u_000648,2025-12-12,Saint Petersburg,android,55+,organic,0,0
u_000649,2026-05-08,South,android,18-24,affiliate,0,0
u_000650,2026-04-21,Saint Petersburg,web,25-34,direct,0,0
u_000651,2026-04-06,Saint Petersburg,android,35-44,direct,0,0
u_000652,2025-11-27,South,ios,25-34,affiliate,0,0
u_000653,2026-01-13,Siberia,android,18-24,affiliate,0,1
u_000654,2024-12-10,Central Russia,ios,25-34,organic,0,0
u_000655,2025-06-18,Volga,android,25-34,push,0,0
u_000656,2026-06-19,Central Russia,web,25-34,organic,0,0
u_000657,2026-03-11,Volga,ios,35-44,direct,0,0
u_000658,2023-01-02,Ural,android,45-54,push,0,0
u_000659,2026-06-22,Siberia,web,25-34,organic,0,0
u_000660,2026-01-18,South,ios,18-24,organic,0,0
u_000661,2026-06-08,Ural,android,55+,organic,0,0
u_000662,2025-12-24,Saint Petersburg,android,35-44,email,0,0
u_000663,2026-01-27,Ural,android,55+,organic,0,0
u_000664,2026-01-06,Saint Petersburg,android,35-44,organic,1,0
u_000665,2026-01-21,Volga,android,45-54,organic,0,0
u_000666,2024-05-28,South,ios,45-54,organic,0,0
u_000667,2025-01-24,Siberia,ios,35-44,organic,0,0
u_000668,2026-01-12,Central Russia,ios,55+,paid_ads,1,0
u_000669,2025-10-08,South,android,25-34,direct,0,0
u_000670,2025-12-05,Saint Petersburg,ios,45-54,affiliate,0,0
u_000671,2025-12-12,Saint Petersburg,android,18-24,organic,0,0
u_000672,2026-01-21,Siberia,android,18-24,paid_ads,0,0
u_000673,2025-11-05,Central Russia,android,18-24,organic,1,0
u_000674,2026-04-01,Moscow,android,55+,direct,0,0
u_000675,2022-10-20,Central Russia,ios,35-44,paid_ads,0,0
u_000676,2026-06-13,Moscow,android,35-44,organic,0,0
u_000677,2026-06-17,Volga,ios,55+,direct,0,0
u_000678,2026-06-18,South,android,35-44,paid_ads,1,0
u_000679,2025-12-28,Saint Petersburg,android,35-44,organic,0,0
u_000680,2025-12-13,Central Russia,android,35-44,paid_ads,0,0
u_000681,2026-01-21,Ural,android,45-54,paid_ads,1,0
u_000682,2024-03-31,Moscow,ios,35-44,organic,0,0
u_000683,2024-01-23,Central Russia,android,25-34,paid_ads,0,0
u_000684,2026-04-15,Central Russia,ios,25-34,paid_ads,0,0
u_000685,2025-03-25,Central Russia,android,18-24,organic,0,0
u_000686,2026-03-20,Central Russia,android,35-44,email,0,0
u_000687,2025-09-05,Moscow,android,45-54,affiliate,0,0
u_000688,2026-04-13,South,ios,45-54,direct,1,0
u_000689,2026-01-12,Siberia,ios,35-44,organic,0,0
u_000690,2025-11-19,Ural,android,25-34,direct,0,0
u_000691,2026-05-12,Moscow,android,45-54,push,0,0
u_000692,2026-06-01,Siberia,android,35-44,organic,0,0
u_000693,2026-05-27,South,android,45-54,paid_ads,0,0
u_000694,2025-02-09,Moscow,ios,25-34,organic,0,0
u_000695,2025-05-16,Central Russia,web,25-34,organic,0,0
u_000696,2025-06-18,Volga,android,35-44,organic,0,0
u_000697,2026-06-12,Siberia,web,18-24,organic,0,0
u_000698,2025-09-26,Saint Petersburg,ios,35-44,affiliate,0,0
u_000699,2025-09-22,Volga,ios,25-34,organic,0,0
u_000700,2026-04-28,South,android,18-24,organic,0,0
u_000701,2026-03-08,Moscow,ios,18-24,affiliate,0,0
u_000702,2025-08-12,Siberia,android,45-54,paid_ads,0,0
u_000703,2025-05-14,Saint Petersburg,web,18-24,organic,1,0
u_000704,2025-03-04,Central Russia,web,18-24,organic,1,0
u_000705,2026-03-24,Central Russia,android,45-54,organic,0,0
u_000706,2026-03-19,Saint Petersburg,web,35-44,affiliate,0,0
u_000707,2026-05-21,Moscow,android,25-34,organic,0,0
u_000708,2026-05-21,South,android,45-54,push,0,0
u_000709,2026-06-23,Central Russia,web,25-34,push,0,0
u_000710,2026-06-19,Moscow,android,18-24,organic,0,0
u_000711,2024-12-19,South,ios,45-54,email,1,0
u_000712,2026-03-28,Siberia,android,45-54,push,0,0
u_000713,2026-05-05,Volga,ios,25-34,paid_ads,0,0
u_000714,2025-08-02,Moscow,android,25-34,organic,0,0
u_000715,2025-11-17,Ural,android,25-34,paid_ads,0,0
u_000716,2024-01-08,Far East,android,45-54,organic,0,0
u_000717,2026-02-01,Saint Petersburg,web,35-44,organic,0,0
u_000718,2026-02-05,Central Russia,android,18-24,organic,0,0
u_000719,2025-06-28,Siberia,android,55+,organic,0,0
u_000720,2026-03-05,Central Russia,ios,35-44,email,0,0
u_000721,2026-04-09,Ural,ios,55+,paid_ads,0,0
u_000722,2025-11-08,Moscow,ios,55+,direct,0,0
u_000723,2026-06-22,South,ios,25-34,organic,0,0
u_000724,2026-03-24,Central Russia,ios,45-54,organic,0,0
u_000725,2025-06-11,Central Russia,android,25-34,paid_ads,0,0
u_000726,2025-10-11,Central Russia,ios,18-24,direct,0,0
u_000727,2025-05-30,Volga,ios,25-34,organic,0,0
u_000728,2025-06-10,Central Russia,ios,18-24,organic,0,0
u_000729,2025-11-20,Ural,android,25-34,organic,0,0
u_000730,2025-07-26,Saint Petersburg,ios,55+,paid_ads,0,0
u_000731,2025-10-06,South,android,35-44,organic,0,0
u_000732,2025-11-20,Moscow,android,45-54,organic,0,0
u_000733,2026-06-24,Moscow,ios,35-44,direct,0,0
u_000734,2025-07-23,Central Russia,ios,25-34,affiliate,1,0
u_000735,2024-06-15,Volga,android,35-44,organic,0,0
u_000736,2026-06-07,Central Russia,android,18-24,email,0,0
u_000737,2025-07-26,Ural,android,25-34,direct,0,0
u_000738,2024-12-14,Saint Petersburg,android,35-44,organic,0,0
u_000739,2026-05-20,Siberia,android,18-24,direct,0,0
u_000740,2025-10-20,Central Russia,ios,35-44,paid_ads,0,0
u_000741,2024-09-23,Volga,android,25-34,direct,1,1
u_000742,2026-06-21,Saint Petersburg,android,18-24,paid_ads,0,0
u_000743,2023-11-23,Volga,ios,35-44,organic,0,0
u_000744,2025-11-17,Central Russia,ios,18-24,push,0,0
u_000745,2025-12-13,Volga,ios,45-54,organic,0,0
u_000746,2026-03-10,Moscow,android,18-24,direct,0,0
u_000747,2025-02-11,Ural,android,35-44,organic,0,0
u_000748,2025-12-15,Volga,android,18-24,affiliate,1,0
u_000749,2025-09-14,Central Russia,android,35-44,direct,0,0
u_000750,2024-05-25,South,android,25-34,organic,0,0
u_000751,2026-06-25,Ural,ios,18-24,organic,0,0
u_000752,2025-01-17,Siberia,web,45-54,organic,0,0
u_000753,2024-07-10,Central Russia,android,55+,affiliate,0,0
u_000754,2025-05-16,Siberia,android,35-44,email,0,0
u_000755,2025-08-01,Volga,ios,55+,organic,0,0
u_000756,2025-10-02,Far East,android,18-24,push,0,0
u_000757,2022-04-13,Ural,ios,35-44,organic,0,0
u_000758,2025-05-11,Volga,android,25-34,organic,0,0
u_000759,2026-06-17,Siberia,android,18-24,organic,0,0
u_000760,2026-05-31,Ural,android,35-44,direct,0,0
u_000761,2026-03-28,Saint Petersburg,android,35-44,paid_ads,0,0
u_000762,2026-06-18,Central Russia,android,18-24,push,0,0
u_000763,2026-06-30,Volga,ios,35-44,email,0,0
u_000764,2025-11-08,Central Russia,android,18-24,paid_ads,0,0
u_000765,2025-03-10,Central Russia,ios,55+,email,0,0
u_000766,2026-02-15,South,ios,55+,organic,0,0
u_000767,2025-02-18,Siberia,android,35-44,organic,1,0
u_000768,2026-03-07,Siberia,android,25-34,organic,0,0
u_000769,2025-10-15,Siberia,android,18-24,organic,0,0
u_000770,2026-05-23,Ural,android,25-34,push,1,0
u_000771,2025-09-11,Saint Petersburg,android,18-24,direct,1,0
u_000772,2026-04-02,Moscow,android,18-24,direct,1,0
u_000773,2025-12-07,Moscow,ios,25-34,push,0,0
u_000774,2026-01-10,Siberia,android,45-54,direct,0,0
u_000775,2025-09-06,Siberia,android,25-34,push,0,0
u_000776,2026-03-20,Central Russia,android,18-24,paid_ads,0,0
u_000777,2025-05-30,Moscow,ios,35-44,direct,0,0
u_000778,2026-03-09,Siberia,ios,25-34,push,0,0
u_000779,2026-03-19,Moscow,ios,45-54,direct,1,0
u_000780,2026-06-01,Siberia,android,45-54,push,0,0
u_000781,2025-02-05,Volga,android,25-34,organic,0,0
u_000782,2026-06-10,Central Russia,ios,55+,paid_ads,0,0
u_000783,2025-07-27,Saint Petersburg,android,45-54,organic,0,0
u_000784,2026-01-30,Central Russia,android,45-54,affiliate,0,0
u_000785,2026-02-19,South,android,35-44,paid_ads,0,0
u_000786,2025-09-02,Ural,android,45-54,paid_ads,0,0
u_000787,2026-04-25,Saint Petersburg,web,45-54,paid_ads,0,0
u_000788,2025-03-17,Siberia,android,45-54,direct,0,0
u_000789,2024-10-19,Moscow,web,35-44,organic,0,0
u_000790,2025-11-28,Central Russia,ios,35-44,email,0,0
u_000791,2026-04-09,Volga,android,18-24,affiliate,0,0
u_000792,2026-04-28,Ural,web,18-24,direct,0,0
u_000793,2025-08-21,Moscow,android,35-44,push,0,0
u_000794,2025-08-09,Siberia,ios,18-24,paid_ads,0,0
u_000795,2026-01-30,Central Russia,web,25-34,organic,0,0
u_000796,2026-04-17,Volga,android,25-34,organic,0,0
u_000797,2026-02-26,Moscow,ios,18-24,organic,0,0
u_000798,2026-06-30,South,ios,35-44,organic,0,0
u_000799,2025-07-01,Moscow,android,18-24,organic,0,0
u_000800,2024-09-13,Volga,ios,35-44,affiliate,0,0
u_000801,2026-06-15,Volga,android,25-34,direct,0,0
u_000802,2024-04-27,Siberia,android,55+,organic,1,0
u_000803,2023-10-15,Siberia,android,25-34,direct,0,0
u_000804,2024-10-15,Moscow,android,25-34,affiliate,0,0
u_000805,2026-04-21,Moscow,ios,18-24,organic,0,0
u_000806,2026-04-24,Saint Petersburg,android,18-24,paid_ads,0,0
u_000807,2024-10-16,Central Russia,android,25-34,organic,0,0
u_000808,2026-03-05,Far East,android,25-34,paid_ads,0,0
u_000809,2026-04-12,Moscow,android,18-24,organic,0,0
u_000810,2026-05-21,Moscow,android,35-44,paid_ads,0,0
u_000811,2024-05-17,Moscow,web,25-34,organic,1,0
u_000812,2025-10-18,South,android,18-24,email,0,0
u_000813,2026-01-11,Central Russia,android,25-34,organic,0,0
u_000814,2025-06-11,Saint Petersburg,web,35-44,email,0,0
u_000815,2025-09-08,Ural,android,18-24,organic,1,0
u_000816,2025-12-26,Moscow,android,25-34,push,1,0
u_000817,2026-06-02,Volga,android,25-34,organic,0,0
u_000818,2026-04-07,South,ios,35-44,organic,0,0
u_000819,2025-05-23,Central Russia,ios,25-34,email,1,0
u_000820,2026-02-01,Central Russia,ios,18-24,organic,0,0
u_000821,2025-11-23,Central Russia,android,25-34,organic,0,0
u_000822,2023-01-23,Central Russia,android,35-44,direct,0,0
u_000823,2025-02-26,Volga,android,35-44,organic,1,0
u_000824,2026-02-22,Siberia,ios,25-34,email,0,0
u_000825,2026-06-02,Saint Petersburg,android,25-34,organic,0,0
u_000826,2024-07-21,Central Russia,android,25-34,organic,0,0
u_000827,2026-01-15,South,android,25-34,email,0,0
u_000828,2026-05-03,Siberia,android,55+,organic,0,0
u_000829,2026-01-31,Moscow,web,45-54,direct,0,0
u_000830,2026-06-28,Ural,web,35-44,email,1,0
u_000831,2026-01-07,Saint Petersburg,web,18-24,organic,0,0
u_000832,2026-05-27,South,android,18-24,paid_ads,0,0
u_000833,2026-05-14,Central Russia,ios,35-44,push,0,0
u_000834,2024-11-22,Far East,ios,25-34,email,0,0
u_000835,2025-10-20,South,android,55+,direct,0,0
u_000836,2025-06-10,Moscow,ios,25-34,push,1,0
u_000837,2025-08-11,South,android,25-34,organic,0,0
u_000838,2026-03-02,Moscow,android,45-54,organic,1,0
u_000839,2026-05-02,Ural,android,35-44,paid_ads,1,0
u_000840,2025-03-18,Central Russia,android,25-34,direct,0,0
u_000841,2025-10-20,South,web,55+,organic,0,0
