product_id,category,seller_id,base_price_rub,gross_margin_rate,product_rating,is_private_label,created_date
p_00400,Sports,s_0612,3085,0.1359,4.69,0,2021-02-24
p_00401,Books,s_0664,384,0.1697,4.68,0,2022-05-18
p_00402,Home,s_0672,868,0.2553,4.68,0,2025-12-01
p_00403,Home,s_0310,3509,0.2829,4.34,0,2023-04-22
p_00404,Beauty,s_0030,503,0.2638,4.7,0,2026-01-24
p_00405,Fashion,s_0435,1665,0.2648,4.51,0,2023-07-26
p_00406,Sports,s_0593,1394,0.2161,3.7,0,2022-06-24
p_00407,FMCG,s_0130,608,0.1632,4.63,0,2021-10-02
p_00408,FMCG,s_0365,174,0.2206,4.72,0,2022-10-15
p_00409,Sports,s_0426,999,0.1669,4.3,0,2023-08-09
p_00410,FMCG,s_0394,226,0.0532,5.0,0,2022-02-27
p_00411,FMCG,s_0387,716,0.1672,4.97,0,2025-10-31
p_00412,Fashion,s_0246,910,0.2001,4.61,0,2024-06-30
p_00413,FMCG,s_0432,217,0.0617,4.46,0,2025-12-04
p_00414,FMCG,s_0679,215,0.1256,4.96,0,2025-11-10
p_00415,Kids,s_0225,1170,0.2791,4.43,0,2025-06-04
p_00416,Auto,s_0129,849,0.1841,3.95,0,2023-09-08
p_00417,FMCG,s_0188,388,0.1503,5.0,0,2021-03-18
p_00418,Electronics,s_0556,6356,0.1773,4.67,0,2024-07-26
p_00419,Fashion,s_0030,5092,0.2461,4.74,1,2024-11-06
p_00420,Books,s_0678,439,0.1343,4.64,0,2024-12-07
p_00421,Home,s_0555,1955,0.1721,4.46,0,2022-03-10
p_00422,Kids,s_0569,2258,0.1977,3.93,0,2023-06-26
p_00423,Pet,s_0407,782,0.1437,4.7,1,2022-04-07
p_00424,Fashion,s_0262,1545,0.2155,4.38,0,2024-09-03
p_00425,Electronics,s_0152,3415,0.0693,4.12,0,2022-08-09
p_00426,Fashion,s_0234,595,0.2176,4.69,0,2023-04-04
p_00427,Sports,s_0024,1029,0.332,4.74,0,2023-10-27
p_00428,Home,s_0017,2857,0.182,4.82,0,2023-06-06
p_00429,Fashion,s_0284,1085,0.2062,5.0,0,2025-06-06
p_00430,Sports,s_0555,929,0.2465,4.36,0,2024-05-26
p_00431,Auto,s_0491,620,0.2322,4.3,0,2021-12-04
p_00432,Books,s_0428,197,0.1544,4.03,0,2022-07-07
p_00433,Fashion,s_0271,2392,0.2698,4.02,0,2022-09-06
p_00434,Pet,s_0323,922,0.243,4.37,0,2023-08-22
p_00435,Home,s_0142,1766,0.1895,4.11,0,2022-07-23
p_00436,Books,s_0642,454,0.1917,4.44,1,2021-09-29
p_00437,Beauty,s_0608,466,0.2584,3.85,0,2021-03-15
p_00438,Fashion,s_0092,3165,0.1928,4.62,0,2024-05-11
p_00439,Home,s_0184,1172,0.1812,4.31,0,2024-01-10
p_00440,Fashion,s_0567,2339,0.2267,4.55,0,2022-10-30
p_00441,Fashion,s_0039,1851,0.2586,4.91,0,2023-05-06
p_00442,Home,s_0666,719,0.1954,4.38,0,2025-07-06
p_00443,Books,s_0527,1138,0.1052,4.18,0,2021-03-03
p_00444,Home,s_0272,1892,0.1886,4.51,0,2022-10-28
p_00445,Electronics,s_0349,5726,0.0749,3.92,0,2021-06-28
p_00446,Books,s_0649,193,0.1713,3.76,0,2025-02-27
p_00447,FMCG,s_0533,634,0.134,4.8,1,2022-10-01
p_00448,Fashion,s_0326,1179,0.2222,3.81,0,2022-03-21
p_00449,Kids,s_0058,2021,0.2447,5.0,0,2024-05-22
p_00450,FMCG,s_0674,371,0.2017,4.13,0,2024-12-14
p_00451,Sports,s_0012,888,0.2613,4.72,0,2024-04-20
p_00452,Home,s_0643,2059,0.2205,5.0,0,2021-11-18
p_00453,FMCG,s_0249,256,0.1153,3.97,1,2023-02-06
p_00454,Kids,s_0482,1324,0.1639,4.43,0,2022-12-03
p_00455,Home,s_0060,2003,0.212,4.41,0,2025-08-14
p_00456,Auto,s_0228,4873,0.1343,4.3,0,2021-05-21
p_00457,Home,s_0696,1019,0.2602,5.0,0,2021-01-18
p_00458,Fashion,s_0521,827,0.3128,4.68,0,2021-05-29
p_00459,Home,s_0155,3349,0.1487,3.94,0,2024-07-18
p_00460,Home,s_0409,1298,0.2506,4.5,1,2022-12-28
p_00461,Fashion,s_0369,2043,0.2635,4.35,0,2023-12-01
p_00462,Beauty,s_0239,632,0.2513,4.5,0,2025-09-07
p_00463,Auto,s_0576,2141,0.2248,4.62,0,2022-02-25
p_00464,Electronics,s_0283,2606,0.1781,4.63,1,2023-08-07
p_00465,FMCG,s_0352,880,0.1181,4.7,0,2024-12-24
p_00466,Fashion,s_0206,1125,0.2079,4.81,0,2021-06-07
p_00467,Electronics,s_0384,3711,0.1469,4.12,0,2025-02-18
p_00468,Beauty,s_0368,732,0.321,4.57,1,2022-01-20
p_00469,Electronics,s_0471,4137,0.1821,3.91,0,2022-07-19
p_00470,Books,s_0653,213,0.2217,4.39,0,2025-08-17
p_00471,Auto,s_0469,1966,0.1445,4.88,0,2022-03-02
p_00472,Fashion,s_0562,832,0.3125,4.85,0,2025-12-12
p_00473,Electronics,s_0486,12295,0.1276,4.44,0,2025-01-18
p_00474,Home,s_0690,703,0.1863,4.85,0,2025-04-24
p_00475,Beauty,s_0595,924,0.2811,4.24,0,2025-11-24
p_00476,Beauty,s_0320,507,0.2257,4.51,0,2026-01-05
p_00477,Fashion,s_0193,682,0.2004,4.08,0,2021-01-30
p_00478,FMCG,s_0163,460,0.128,4.59,0,2026-02-03
p_00479,Beauty,s_0644,163,0.3227,4.44,0,2021-07-17
p_00480,Beauty,s_0421,403,0.3685,4.24,0,2021-01-08
p_00481,Home,s_0158,3575,0.1484,4.35,0,2025-01-31
p_00482,Pet,s_0497,873,0.2257,4.24,0,2025-09-18
p_00483,Beauty,s_0006,1057,0.3065,4.08,0,2024-01-26
p_00484,FMCG,s_0363,711,0.1921,4.34,0,2024-09-14
p_00485,Kids,s_0536,736,0.2715,4.72,0,2024-09-17
p_00486,Auto,s_0419,2733,0.1328,4.0,0,2024-04-01
p_00487,Pet,s_0039,556,0.157,4.28,0,2021-03-11
p_00488,Pet,s_0655,277,0.1992,4.36,1,2025-11-01
p_00489,Beauty,s_0177,461,0.2038,4.01,0,2022-10-22
p_00490,Kids,s_0087,563,0.2158,4.29,0,2025-02-23
p_00491,FMCG,s_0307,515,0.1173,4.64,0,2022-08-03
p_00492,Electronics,s_0382,12503,0.144,5.0,0,2022-10-20
p_00493,Home,s_0560,1270,0.2253,4.62,0,2023-04-13
p_00494,Home,s_0272,2432,0.1952,4.19,0,2024-12-10
p_00495,Fashion,s_0142,2139,0.2117,4.66,0,2024-02-16
p_00496,FMCG,s_0104,1476,0.1237,4.98,1,2025-04-26
p_00497,Sports,s_0019,607,0.2133,5.0,0,2025-05-29
p_00498,Electronics,s_0547,2576,0.0866,5.0,0,2023-03-20
p_00499,Pet,s_0223,600,0.2174,4.13,0,2021-04-25
p_00500,Fashion,s_0597,2242,0.2059,4.61,0,2021-12-05
p_00501,Books,s_0315,298,0.2438,4.79,0,2024-10-24
p_00502,Electronics,s_0587,9343,0.1622,4.6,0,2023-11-22
p_00503,FMCG,s_0046,209,0.1027,4.34,0,2023-02-01
p_00504,Beauty,s_0403,1207,0.2887,4.62,0,2021-11-21
p_00505,Electronics,s_0390,1698,0.0787,4.59,0,2023-10-08
p_00506,FMCG,s_0552,409,0.142,4.43,0,2025-09-02
p_00507,Books,s_0529,515,0.1557,5.0,0,2021-01-14
p_00508,Fashion,s_0660,646,0.2021,4.32,0,2024-09-24
p_00509,Kids,s_0678,771,0.2163,4.55,0,2021-05-10
p_00510,Auto,s_0162,1794,0.1921,4.26,0,2022-11-22
p_00511,Auto,s_0521,888,0.2305,4.3,0,2025-10-31
p_00512,Kids,s_0108,1526,0.2246,4.58,0,2023-03-16
p_00513,Home,s_0088,1298,0.2874,4.86,1,2024-12-10
p_00514,FMCG,s_0146,431,0.1551,4.25,1,2025-09-18
p_00515,Pet,s_0399,843,0.2056,4.03,0,2025-06-14
p_00516,Fashion,s_0342,1493,0.235,4.4,0,2021-07-16
p_00517,Auto,s_0561,1539,0.1752,4.58,0,2022-11-06
p_00518,FMCG,s_0268,403,0.042,4.88,0,2021-12-11
p_00519,Fashion,s_0318,2072,0.279,4.83,0,2024-05-30
p_00520,Pet,s_0043,656,0.2088,4.65,1,2022-04-01
p_00521,Home,s_0607,4745,0.1864,3.85,0,2023-06-28
p_00522,Auto,s_0679,3199,0.2128,4.81,0,2021-02-22
p_00523,Sports,s_0195,2462,0.2222,4.41,0,2025-02-26
p_00524,FMCG,s_0167,221,0.1349,3.91,0,2025-10-31
p_00525,Electronics,s_0300,6343,0.1736,4.43,0,2025-06-29
p_00526,Beauty,s_0303,1608,0.2709,4.65,0,2025-11-30
p_00527,Home,s_0555,1148,0.1836,4.62,0,2021-08-28
p_00528,Beauty,s_0293,376,0.2347,4.07,1,2023-03-14
p_00529,Electronics,s_0366,2707,0.074,3.99,0,2022-12-16
p_00530,Pet,s_0138,631,0.1379,4.5,0,2023-02-21
p_00531,Sports,s_0398,2376,0.1718,3.82,0,2023-08-11
p_00532,Fashion,s_0194,2511,0.2528,4.63,0,2023-06-13
p_00533,Books,s_0645,629,0.1889,4.23,0,2025-07-17
p_00534,Sports,s_0010,831,0.2363,4.51,0,2025-05-31
p_00535,Home,s_0621,1162,0.256,4.55,0,2025-01-29
p_00536,Home,s_0664,1153,0.1645,3.62,0,2025-02-19
p_00537,Electronics,s_0492,3308,0.0905,4.65,0,2023-04-01
p_00538,Beauty,s_0433,1139,0.216,4.81,0,2022-12-25
p_00539,Home,s_0365,1611,0.1935,4.3,0,2023-06-25
p_00540,Kids,s_0551,1174,0.2563,4.91,0,2025-12-03
p_00541,FMCG,s_0175,329,0.1476,4.16,0,2021-11-03
p_00542,Sports,s_0529,1034,0.3414,4.53,0,2023-03-29
p_00543,Electronics,s_0031,2402,0.143,4.49,0,2021-02-27
p_00544,Books,s_0184,637,0.2279,4.24,0,2021-04-23
p_00545,Fashion,s_0323,869,0.2725,4.27,0,2025-06-01
p_00546,Fashion,s_0553,1309,0.2737,4.32,0,2022-03-08
p_00547,Beauty,s_0149,1218,0.2743,4.1,0,2021-12-09
p_00548,Auto,s_0168,3080,0.0598,4.11,0,2025-11-27
p_00549,Beauty,s_0030,480,0.2795,5.0,0,2025-02-13
p_00550,Auto,s_0120,2277,0.1329,4.61,0,2025-07-21
p_00551,FMCG,s_0528,212,0.1826,3.77,0,2022-07-23
p_00552,Kids,s_0684,505,0.2508,3.96,0,2025-11-18
p_00553,Fashion,s_0659,2369,0.2239,4.66,1,2025-04-23
p_00554,Sports,s_0003,2559,0.1847,4.5,0,2024-02-23
p_00555,Fashion,s_0384,4964,0.2679,4.48,0,2024-10-30
p_00556,Fashion,s_0066,1520,0.228,4.6,0,2022-12-05
p_00557,Electronics,s_0377,2223,0.1202,4.33,0,2024-01-17
p_00558,Pet,s_0310,602,0.2318,4.42,0,2021-11-28
p_00559,Kids,s_0222,1375,0.2182,4.2,0,2022-09-06
p_00560,Kids,s_0545,722,0.122,4.24,0,2022-07-01
p_00561,Kids,s_0158,2015,0.1265,4.14,0,2023-08-07
p_00562,Home,s_0614,1858,0.176,4.3,0,2022-09-11
p_00563,Pet,s_0625,654,0.1849,4.49,0,2023-03-12
p_00564,Electronics,s_0255,3028,0.0969,4.71,0,2025-04-11
p_00565,Home,s_0130,1234,0.1941,4.63,0,2021-06-29
p_00566,Home,s_0109,2375,0.1297,4.12,0,2023-09-07
p_00567,Fashion,s_0335,577,0.2215,4.48,1,2025-06-19
p_00568,Home,s_0497,665,0.1069,4.22,1,2023-03-20
p_00569,Electronics,s_0110,849,0.1876,4.59,0,2025-08-07
p_00570,Electronics,s_0075,354,0.141,3.97,0,2022-06-12
p_00571,FMCG,s_0391,507,0.1574,4.52,0,2025-01-31
p_00572,Electronics,s_0269,2059,0.1336,4.42,0,2024-11-21
p_00573,Beauty,s_0632,561,0.2711,4.64,0,2024-04-01
p_00574,Fashion,s_0309,2391,0.2242,4.71,0,2021-03-17
p_00575,Fashion,s_0664,3181,0.1542,3.9,0,2025-05-03
p_00576,Auto,s_0121,1246,0.2126,4.17,0,2025-10-15
p_00577,Beauty,s_0357,381,0.2399,4.41,1,2021-07-24
p_00578,Sports,s_0486,611,0.3055,4.25,0,2024-06-10
p_00579,Fashion,s_0511,915,0.2851,4.62,0,2025-01-20
p_00580,Fashion,s_0124,2064,0.2331,3.65,0,2023-12-14
p_00581,Kids,s_0569,3213,0.128,4.96,0,2024-08-31
p_00582,Sports,s_0532,1540,0.2062,5.0,0,2021-09-27
p_00583,Sports,s_0253,737,0.2604,4.12,0,2021-11-22
p_00584,Sports,s_0368,1347,0.2269,4.61,0,2023-01-03
p_00585,Sports,s_0700,1832,0.2417,3.91,0,2025-08-10
p_00586,Beauty,s_0467,677,0.2623,4.6,0,2023-07-04
p_00587,Electronics,s_0600,5903,0.1243,4.52,0,2021-12-08
p_00588,Electronics,s_0354,7623,0.0918,4.24,0,2022-10-21
p_00589,FMCG,s_0085,182,0.0808,4.67,0,2023-12-04
p_00590,FMCG,s_0071,526,0.1457,3.91,0,2021-02-04
p_00591,Home,s_0090,1734,0.2159,5.0,0,2021-04-10
p_00592,FMCG,s_0507,546,0.1207,4.73,0,2023-02-10
p_00593,FMCG,s_0320,239,0.2123,4.57,0,2024-02-11
p_00594,FMCG,s_0272,788,0.1274,4.02,0,2021-02-12
p_00595,Electronics,s_0678,2497,0.1193,3.78,0,2021-04-11
p_00596,Books,s_0232,255,0.2058,4.05,0,2025-05-22
p_00597,Electronics,s_0173,2493,0.1541,4.57,0,2023-08-17
p_00598,Auto,s_0333,1228,0.2051,4.41,0,2025-05-02
p_00599,Electronics,s_0443,2199,0.0711,4.48,0,2025-03-31
p_00600,Fashion,s_0519,626,0.2499,4.38,0,2025-10-27
p_00601,Home,s_0576,689,0.2544,4.49,0,2022-08-14
p_00602,Kids,s_0340,766,0.1613,5.0,0,2025-02-19
p_00603,FMCG,s_0331,276,0.1168,5.0,0,2021-07-18
p_00604,Auto,s_0673,977,0.2198,4.51,0,2023-03-06
p_00605,FMCG,s_0506,236,0.1464,4.69,0,2022-05-27
p_00606,Home,s_0413,1007,0.2517,4.28,0,2022-12-14
p_00607,Sports,s_0322,1645,0.2948,4.48,0,2024-07-13
p_00608,Electronics,s_0181,11066,0.0632,4.47,0,2022-02-15
p_00609,Home,s_0202,1694,0.1729,4.38,0,2024-08-27
p_00610,Beauty,s_0475,313,0.2941,4.29,0,2021-06-16
p_00611,Electronics,s_0226,2759,0.1755,4.79,0,2026-01-02
p_00612,Kids,s_0357,1279,0.1276,3.84,0,2025-07-29
p_00613,Auto,s_0359,2805,0.117,4.61,0,2025-07-20
p_00614,Home,s_0420,1822,0.1669,4.97,0,2023-09-27
p_00615,Home,s_0605,3297,0.2448,5.0,0,2021-06-09
p_00616,Sports,s_0391,2336,0.1977,5.0,0,2023-03-17
p_00617,FMCG,s_0218,464,0.1039,4.66,0,2023-03-13
p_00618,Sports,s_0159,1407,0.2436,4.15,0,2021-07-24
p_00619,Fashion,s_0453,1770,0.2828,4.05,0,2025-06-29
p_00620,Fashion,s_0581,2359,0.2139,4.57,0,2021-07-06
p_00621,Beauty,s_0673,547,0.3042,4.06,0,2021-03-16
p_00622,Beauty,s_0131,582,0.2742,4.77,0,2024-05-01
p_00623,Pet,s_0442,1183,0.1631,4.69,0,2025-02-28
p_00624,FMCG,s_0275,199,0.1809,4.9,0,2022-11-30
p_00625,Books,s_0337,191,0.2242,4.35,0,2021-08-05
p_00626,Home,s_0121,2136,0.206,4.37,0,2021-09-20
p_00627,Fashion,s_0328,1325,0.1807,4.69,0,2023-02-07
p_00628,Books,s_0273,211,0.1518,4.22,0,2022-09-14
p_00629,Auto,s_0456,4196,0.154,4.26,0,2026-02-14
p_00630,Kids,s_0270,1277,0.2348,4.49,0,2022-11-12
p_00631,Fashion,s_0149,3104,0.2166,4.12,0,2025-09-10
p_00632,Kids,s_0559,708,0.1945,4.86,0,2022-04-14
p_00633,Beauty,s_0642,1169,0.3226,3.97,0,2025-02-13
p_00634,FMCG,s_0275,920,0.1093,4.74,0,2024-01-07
p_00635,Books,s_0240,326,0.0786,4.25,0,2025-05-31
p_00636,FMCG,s_0340,105,0.1209,4.28,0,2024-07-23
p_00637,Books,s_0147,510,0.1891,3.86,0,2023-11-09
p_00638,Beauty,s_0575,1071,0.2873,4.33,0,2025-12-30
p_00639,Auto,s_0127,2660,0.1326,4.35,0,2021-04-27
p_00640,Beauty,s_0275,622,0.2644,4.52,0,2021-11-30
p_00641,Fashion,s_0301,656,0.2945,4.06,0,2022-12-20
p_00642,Fashion,s_0589,2496,0.1771,4.75,0,2023-06-07
p_00643,Pet,s_0470,865,0.1689,4.51,0,2025-01-18
p_00644,Sports,s_0649,1589,0.2528,4.72,0,2024-02-25
p_00645,Sports,s_0411,1917,0.2109,4.24,0,2023-11-04
p_00646,Auto,s_0410,3102,0.2158,4.59,0,2021-09-16
p_00647,Kids,s_0023,920,0.2129,4.33,0,2022-11-06
p_00648,Auto,s_0563,2296,0.2299,4.47,0,2025-09-18
p_00649,Home,s_0338,1607,0.1119,4.42,0,2021-12-24
p_00650,Beauty,s_0691,812,0.3503,4.0,0,2025-02-20
p_00651,Pet,s_0420,485,0.2681,4.19,0,2021-08-23
p_00652,Kids,s_0345,839,0.1696,4.93,0,2023-05-25
p_00653,Electronics,s_0098,2625,0.04,4.89,0,2024-02-03
p_00654,Electronics,s_0696,1812,0.0898,5.0,0,2024-12-15
p_00655,Sports,s_0507,2578,0.2089,4.78,0,2023-12-29
p_00656,Home,s_0695,1123,0.19,4.5,0,2024-11-15
p_00657,FMCG,s_0649,421,0.1332,4.22,0,2021-07-31
p_00658,Books,s_0684,181,0.1478,4.17,0,2025-06-16
p_00659,Fashion,s_0560,1739,0.1754,4.62,0,2024-10-20
p_00660,Electronics,s_0530,2656,0.1329,4.24,0,2024-03-23
p_00661,Auto,s_0215,1356,0.1924,4.6,0,2024-02-21
p_00662,Fashion,s_0435,1586,0.2426,4.23,0,2021-11-04
p_00663,Electronics,s_0361,3161,0.0647,4.64,1,2021-11-20
p_00664,Electronics,s_0664,1480,0.1071,4.44,0,2024-01-24
p_00665,Fashion,s_0339,1779,0.1825,4.36,0,2023-12-08
p_00666,Electronics,s_0062,2784,0.1677,4.57,0,2021-07-17
p_00667,Home,s_0410,3338,0.1803,4.75,0,2024-01-07
p_00668,Home,s_0178,1799,0.1426,4.28,0,2025-12-03
p_00669,Kids,s_0011,1453,0.2264,5.0,0,2022-01-15
p_00670,FMCG,s_0274,937,0.1081,3.74,0,2024-04-21
p_00671,Fashion,s_0573,1218,0.2221,4.21,0,2025-04-04
p_00672,Kids,s_0259,872,0.1453,4.39,0,2024-01-17
p_00673,Electronics,s_0134,4961,0.1396,4.45,0,2024-04-24
p_00674,Fashion,s_0343,1568,0.2037,4.48,0,2023-04-11
p_00675,Electronics,s_0593,3100,0.1583,4.22,0,2022-10-30
p_00676,Electronics,s_0660,3549,0.1328,4.35,0,2025-07-27
p_00677,Home,s_0627,1462,0.1751,4.68,0,2025-08-22
p_00678,FMCG,s_0425,1621,0.1173,4.61,0,2022-10-29
p_00679,Fashion,s_0488,480,0.23,4.42,0,2023-09-24
p_00680,Kids,s_0495,505,0.173,4.89,0,2025-02-08
p_00681,FMCG,s_0347,204,0.127,4.27,0,2025-03-23
p_00682,Fashion,s_0013,2129,0.2212,4.53,0,2025-08-24
p_00683,Books,s_0039,463,0.1586,4.54,0,2022-12-10
p_00684,Home,s_0226,2288,0.2026,4.44,0,2024-06-25
p_00685,Fashion,s_0652,918,0.2241,3.96,0,2023-04-25
p_00686,Beauty,s_0124,561,0.2928,4.68,0,2022-11-18
p_00687,Electronics,s_0677,4269,0.1701,4.17,0,2023-03-30
p_00688,Fashion,s_0276,3463,0.1539,4.61,0,2025-06-29
p_00689,Beauty,s_0335,341,0.3488,3.86,0,2023-11-22
p_00690,Fashion,s_0019,361,0.1957,4.57,0,2025-06-19
p_00691,Books,s_0215,182,0.2363,4.16,0,2023-03-31
p_00692,Electronics,s_0469,3494,0.1535,4.37,0,2021-08-29
p_00693,Kids,s_0528,882,0.2622,5.0,1,2022-07-31
p_00694,Beauty,s_0284,603,0.2263,4.61,0,2023-11-02
p_00695,Auto,s_0638,859,0.2759,3.91,0,2022-11-14
p_00696,Beauty,s_0646,251,0.2783,4.58,0,2022-03-21
p_00697,FMCG,s_0379,663,0.123,4.76,0,2023-01-05
p_00698,Electronics,s_0081,2673,0.0732,5.0,0,2022-02-03
p_00699,Kids,s_0570,1859,0.1966,4.82,0,2024-08-16
p_00700,Beauty,s_0193,617,0.2599,5.0,0,2023-12-07
p_00701,Pet,s_0552,3617,0.2549,5.0,0,2021-10-20
p_00702,Kids,s_0012,1646,0.2123,4.64,0,2024-12-21
p_00703,Home,s_0098,3253,0.2054,4.86,0,2024-04-24
p_00704,Beauty,s_0160,436,0.3193,3.74,0,2025-01-25
p_00705,Fashion,s_0338,464,0.2589,4.75,0,2024-09-19
p_00706,Fashion,s_0225,1373,0.1747,4.02,0,2024-12-11
p_00707,Fashion,s_0475,580,0.307,4.22,0,2023-11-01
p_00708,FMCG,s_0212,222,0.1873,4.44,0,2025-04-11
p_00709,Fashion,s_0621,1472,0.2657,4.51,0,2023-12-02
p_00710,Fashion,s_0690,758,0.235,4.17,0,2021-03-22
p_00711,Home,s_0175,1989,0.1513,4.02,0,2022-10-07
p_00712,Pet,s_0317,409,0.221,4.31,0,2023-01-12
p_00713,Electronics,s_0087,4463,0.051,5.0,0,2025-11-03
p_00714,Electronics,s_0582,2471,0.1193,4.78,1,2022-05-04
p_00715,Beauty,s_0428,364,0.2392,5.0,0,2022-10-14
p_00716,Sports,s_0535,3020,0.1464,4.94,0,2024-01-19
p_00717,Books,s_0698,423,0.1388,3.8,1,2026-01-21
p_00718,Home,s_0604,1329,0.2269,4.68,0,2022-09-05
p_00719,Fashion,s_0573,1034,0.2841,4.83,0,2022-08-18
p_00720,Electronics,s_0137,6622,0.1288,4.92,0,2024-10-09
p_00721,Electronics,s_0111,3078,0.1523,3.87,0,2023-09-16
p_00722,Fashion,s_0029,2025,0.2343,4.75,0,2022-03-10
p_00723,Home,s_0278,1662,0.1758,4.72,0,2022-08-11
p_00724,Electronics,s_0430,3405,0.1432,4.49,0,2023-12-23
p_00725,Fashion,s_0046,1273,0.2307,4.34,0,2022-09-16
p_00726,Beauty,s_0190,539,0.2269,4.13,0,2025-02-04
p_00727,Sports,s_0564,4646,0.2363,4.79,0,2022-11-19
p_00728,Electronics,s_0526,1952,0.0995,4.44,0,2025-12-11
p_00729,Auto,s_0237,2303,0.243,4.46,0,2025-12-27
p_00730,Books,s_0483,235,0.1173,3.95,1,2024-07-15
p_00731,Books,s_0674,268,0.2158,4.27,0,2022-10-27
p_00732,FMCG,s_0679,470,0.125,4.69,0,2023-06-22
p_00733,Pet,s_0350,545,0.2137,4.07,0,2025-11-22
p_00734,Fashion,s_0352,531,0.2559,4.08,0,2025-04-08
p_00735,Fashion,s_0356,1621,0.1722,4.26,0,2021-01-18
p_00736,FMCG,s_0326,432,0.1553,4.98,0,2023-06-10
p_00737,Electronics,s_0622,3424,0.1653,3.44,0,2022-09-03
p_00738,Kids,s_0492,1743,0.1805,4.57,0,2021-06-22
p_00739,Pet,s_0262,646,0.2222,4.9,0,2021-09-03
p_00740,Fashion,s_0501,1025,0.3024,3.99,0,2024-03-31
p_00741,Sports,s_0335,707,0.282,4.31,0,2021-04-16
p_00742,Home,s_0257,18159,0.2812,4.27,0,2025-05-16
p_00743,Kids,s_0038,2191,0.1218,4.01,0,2022-01-25
p_00744,FMCG,s_0660,329,0.2096,4.89,0,2023-02-19
p_00745,Fashion,s_0502,1184,0.2598,4.99,0,2024-12-18
p_00746,Home,s_0137,1372,0.2406,4.33,0,2026-02-25
p_00747,Sports,s_0023,741,0.0958,4.42,0,2024-10-15
p_00748,Sports,s_0493,1262,0.2323,4.8,0,2023-06-06
p_00749,Kids,s_0375,859,0.242,4.13,0,2023-03-31
p_00750,Beauty,s_0260,329,0.3291,5.0,0,2022-07-30
p_00751,Fashion,s_0478,766,0.2501,4.27,0,2022-03-17
p_00752,Electronics,s_0204,5624,0.1843,4.71,0,2025-06-30
p_00753,Electronics,s_0377,6002,0.0536,3.8,0,2022-08-29
p_00754,Kids,s_0281,2362,0.2945,4.25,0,2021-06-27
p_00755,FMCG,s_0525,502,0.0846,3.99,0,2022-03-27
p_00756,Electronics,s_0410,3010,0.1437,4.45,0,2022-06-27
p_00757,Books,s_0312,370,0.1512,4.0,0,2024-02-16
p_00758,Electronics,s_0224,2039,0.1078,4.37,0,2023-06-09
p_00759,Auto,s_0596,3876,0.1982,4.88,0,2025-01-09
p_00760,Home,s_0056,776,0.1364,4.53,1,2026-03-04
p_00761,Beauty,s_0421,571,0.3246,4.32,0,2025-12-04
p_00762,Beauty,s_0067,675,0.2315,4.57,0,2025-12-04
p_00763,Home,s_0661,1064,0.2064,4.07,0,2022-09-19
p_00764,Fashion,s_0678,2286,0.2296,4.47,0,2021-08-01
p_00765,Fashion,s_0522,674,0.1902,4.66,0,2025-07-24
p_00766,Sports,s_0699,3719,0.2049,4.78,0,2022-12-11
p_00767,Home,s_0546,1660,0.1595,5.0,0,2021-06-08
p_00768,Fashion,s_0306,2946,0.2239,4.92,0,2024-01-16
p_00769,Home,s_0495,2139,0.2045,4.26,0,2021-02-10
p_00770,Auto,s_0632,3863,0.1452,4.7,0,2024-10-25
p_00771,Beauty,s_0093,1170,0.3534,4.15,0,2024-06-14
p_00772,Electronics,s_0522,3249,0.1723,4.39,0,2022-12-17
p_00773,Sports,s_0535,1831,0.2633,4.75,0,2026-02-02
p_00774,Electronics,s_0611,3668,0.0583,4.45,0,2024-07-19
p_00775,FMCG,s_0333,254,0.1756,4.37,0,2021-08-10
p_00776,Electronics,s_0501,3032,0.1529,4.44,0,2023-08-04
p_00777,Electronics,s_0326,1953,0.1801,4.42,0,2022-11-28
p_00778,Electronics,s_0677,3033,0.1639,5.0,0,2024-01-30
p_00779,Sports,s_0348,2687,0.2528,4.58,0,2023-12-12
p_00780,Fashion,s_0369,664,0.1737,4.43,0,2023-07-11
p_00781,Beauty,s_0186,220,0.2159,4.11,0,2025-03-05
p_00782,Sports,s_0080,1499,0.2627,4.47,1,2022-04-01
p_00783,FMCG,s_0576,362,0.1943,4.24,0,2025-09-19
p_00784,Auto,s_0179,2525,0.2112,4.27,0,2022-03-05
p_00785,Electronics,s_0264,4674,0.1118,4.66,0,2025-06-19
p_00786,FMCG,s_0541,264,0.1544,4.67,0,2025-07-17
p_00787,Electronics,s_0534,8701,0.0592,4.02,0,2023-03-07
p_00788,Electronics,s_0393,1289,0.0975,4.25,0,2024-07-25
p_00789,FMCG,s_0646,274,0.1272,4.23,1,2022-08-27
p_00790,Fashion,s_0109,955,0.2172,4.01,0,2022-03-10
p_00791,Pet,s_0624,1600,0.2015,4.62,0,2024-01-24
p_00792,Kids,s_0220,1162,0.2216,4.3,0,2022-08-03
p_00793,Home,s_0030,2802,0.1641,4.54,0,2021-09-12
p_00794,FMCG,s_0475,843,0.1341,4.41,0,2022-01-26
p_00795,Fashion,s_0247,951,0.2461,5.0,0,2024-11-15
p_00796,Fashion,s_0215,1226,0.184,4.2,0,2023-04-18
p_00797,Electronics,s_0440,3799,0.0872,3.42,0,2025-09-24
p_00798,Home,s_0521,1492,0.1639,3.99,0,2021-03-28
p_00799,Fashion,s_0540,2011,0.2257,4.93,0,2026-03-14
